order_id,user_id,order_date,pay_time,province,channel,order_status,gross_amount,discount_amount,paid_amount
O004562,U00477,2026-06-11,2026-06-11 10:57:00,广东,推荐,paid,802.75,61.03,741.72
O004563,U00004,2026-06-11,2026-06-11 08:48:00,北京,推荐,paid,223.57,19.77,203.8
O004564,U00078,2026-06-11,2026-06-11 23:14:00,北京,搜索,paid,1122.24,73.49,1048.75
O004565,U00613,2026-06-11,2026-06-11 21:39:00,浙江,搜索,paid,436.03,49.7,386.33
O004566,U00599,2026-06-11,2026-06-11 16:12:00,广东,搜索,paid,872.65,98.72,773.93
O004567,U00434,2026-06-11,2026-06-11 19:22:00,浙江,推荐,paid,1104.55,88.16,1016.39
O004568,U00740,2026-06-11,2026-06-11 23:41:00,上海,直播,paid,249.18,23.0,226.18
O004569,U00083,2026-06-11,2026-06-11 13:50:00,湖北,搜索,paid,604.23,34.0,570.23
O004570,U00413,2026-06-11,2026-06-11 22:25:00,江苏,自然流量,paid,292.07,51.26,240.81
O004571,U00697,2026-06-11,2026-06-11 15:17:00,上海,推荐,paid,803.49,61.89,741.6
O004572,U00633,2026-06-11,2026-06-11 17:52:00,山东,搜索,paid,1182.06,203.43,978.63
O004573,U00423,2026-06-11,2026-06-11 21:39:00,江苏,自然流量,paid,365.0,32.6,332.4
O004574,U00492,2026-06-11,2026-06-11 14:04:00,北京,自然流量,paid,762.53,134.22,628.31
O004575,U00530,2026-06-11,2026-06-11 23:35:00,广东,自然流量,paid,193.99,5.27,188.72
O004576,U00460,2026-06-11,2026-06-11 14:43:00,四川,自然流量,paid,1725.97,296.02,1429.95
O004577,U00767,2026-06-11,2026-06-11 19:02:00,上海,直播,paid,474.32,61.54,412.78
O004578,U00170,2026-06-11,2026-06-11 20:34:00,四川,推荐,paid,180.0,22.42,157.58
O004579,U00344,2026-06-11,2026-06-11 22:19:00,山东,推荐,paid,983.48,161.66,821.82
O004580,U00305,2026-06-11,2026-06-11 20:46:00,山东,自然流量,paid,501.02,21.56,479.46
O004581,U00479,2026-06-11,2026-06-11 11:51:00,江苏,直播,paid,1082.46,158.68,923.78
O004582,U00398,2026-06-11,2026-06-11 18:32:00,上海,自然流量,paid,290.39,23.91,266.48
O004583,U00407,2026-06-11,2026-06-11 11:53:00,浙江,直播,paid,47.42,5.09,42.33
O004584,U00418,2026-06-11,2026-06-11 20:53:00,浙江,推荐,paid,1175.03,28.11,1146.92
O004585,U00588,2026-06-11,2026-06-11 12:16:00,北京,自然流量,paid,903.85,127.01,776.84
O004586,U00310,2026-06-11,2026-06-11 11:42:00,江苏,自然流量,paid,1063.38,69.78,993.6
O004587,U00378,2026-06-11,2026-06-11 15:37:00,湖北,搜索,paid,172.01,30.63,141.38
O004588,U00636,2026-06-11,2026-06-11 12:51:00,山东,搜索,paid,677.84,96.42,581.42
O004589,U00348,2026-06-11,2026-06-11 09:55:00,江苏,直播,paid,450.28,43.3,406.98
O004590,U00675,2026-06-11,2026-06-11 08:17:00,浙江,自然流量,paid,311.03,9.3,301.73
O004591,U00523,2026-06-11,2026-06-11 08:17:00,山东,自然流量,paid,263.81,45.04,218.77
O004592,U00034,2026-06-11,2026-06-11 22:56:00,广东,自然流量,paid,308.21,10.02,298.19
O004593,U00421,2026-06-11,2026-06-11 15:54:00,上海,搜索,paid,98.63,13.45,85.18
O004594,U00128,2026-06-11,,上海,自然流量,cancelled,1861.56,92.86,0.0
O004595,U00600,2026-06-11,2026-06-11 10:54:00,上海,自然流量,paid,189.77,16.92,172.85
O004596,U00645,2026-06-11,2026-06-11 20:04:00,北京,自然流量,paid,333.06,21.45,311.61
O004597,U00575,2026-06-12,2026-06-12 11:45:00,四川,自然流量,paid,217.2,6.93,210.27
O004598,U00287,2026-06-12,2026-06-12 22:32:00,北京,搜索,paid,649.87,96.99,552.88
O004599,U00531,2026-06-12,2026-06-12 19:29:00,广东,推荐,paid,165.31,26.87,138.44
O004600,U00595,2026-06-12,2026-06-12 13:38:00,浙江,自然流量,paid,572.78,71.4,501.38
O004601,U00631,2026-06-12,2026-06-12 21:46:00,北京,推荐,paid,759.81,37.21,722.6
O004602,U00510,2026-06-12,2026-06-12 14:00:00,江苏,自然流量,paid,418.96,14.92,404.04
O004603,U00192,2026-06-12,2026-06-12 16:53:00,江苏,自然流量,paid,1677.44,250.32,1427.12
O004604,U00694,2026-06-12,2026-06-12 22:09:00,山东,自然流量,paid,564.33,18.48,545.85
O004605,U00532,2026-06-12,2026-06-12 09:19:00,江苏,搜索,paid,609.47,107.08,502.39
O004606,U00238,2026-06-12,2026-06-12 23:52:00,浙江,搜索,paid,515.74,71.48,444.26
O004607,U00470,2026-06-12,2026-06-12 10:12:00,北京,推荐,paid,996.98,59.16,937.82
O004608,U00331,2026-06-12,,湖北,直播,cancelled,576.56,61.08,0.0
O004609,U00716,2026-06-12,2026-06-12 13:23:00,北京,自然流量,paid,575.0,35.01,539.99
O004610,U00669,2026-06-12,2026-06-12 11:28:00,湖北,搜索,paid,254.23,11.28,242.95
O004611,U00002,2026-06-12,2026-06-12 21:18:00,江苏,直播,paid,504.0,77.42,426.58
O004612,U00407,2026-06-12,2026-06-12 23:31:00,浙江,推荐,paid,322.44,32.21,290.23
O004613,U00524,2026-06-12,2026-06-12 11:00:00,江苏,直播,paid,815.16,121.65,693.51
O004614,U00680,2026-06-12,2026-06-12 17:26:00,山东,广告,paid,259.78,15.81,243.97
O004615,U00207,2026-06-12,2026-06-12 11:45:00,湖北,自然流量,paid,298.28,19.69,278.59
O004616,U00506,2026-06-12,2026-06-12 13:15:00,湖北,自然流量,paid,335.59,51.38,284.21
O004617,U00390,2026-06-12,2026-06-12 13:20:00,浙江,推荐,paid,646.17,116.21,529.96
O004618,U00419,2026-06-12,,北京,直播,cancelled,530.3,92.97,0.0
O004619,U00500,2026-06-12,2026-06-12 14:10:00,四川,广告,paid,269.22,28.36,240.86
O004620,U00214,2026-06-12,2026-06-12 19:58:00,江苏,搜索,paid,901.82,125.22,776.6
O004621,U00137,2026-06-12,2026-06-12 14:42:00,北京,自然流量,paid,320.52,31.86,288.66
O004622,U00485,2026-06-12,2026-06-12 16:09:00,上海,搜索,paid,1165.4,182.95,982.45
O004623,U00114,2026-06-12,2026-06-12 13:33:00,广东,推荐,paid,60.99,8.38,52.61
O004624,U00209,2026-06-12,2026-06-12 12:21:00,四川,广告,paid,1348.08,183.91,1164.17
O004625,U00528,2026-06-12,2026-06-12 23:11:00,山东,自然流量,paid,561.22,71.26,489.96
O004626,U00195,2026-06-12,2026-06-12 13:42:00,浙江,推荐,paid,1302.96,97.24,1205.72
O004627,U00440,2026-06-12,2026-06-12 15:52:00,山东,推荐,paid,366.34,13.66,352.68
O004628,U00774,2026-06-12,2026-06-12 09:50:00,上海,广告,paid,627.36,107.48,519.88
O004629,U00763,2026-06-12,2026-06-12 09:15:00,浙江,广告,paid,297.02,17.41,279.61
O004630,U00525,2026-06-12,2026-06-12 18:22:00,上海,直播,paid,259.8,12.06,247.74
O004631,U00229,2026-06-12,2026-06-12 12:55:00,广东,直播,paid,1686.69,93.93,1592.76
O004632,U00095,2026-06-12,2026-06-12 10:15:00,上海,搜索,paid,323.08,55.98,267.1
O004633,U00088,2026-06-12,2026-06-12 21:42:00,北京,推荐,paid,673.8,80.88,592.92
O004634,U00223,2026-06-12,2026-06-12 16:12:00,江苏,自然流量,paid,157.9,11.67,146.23
O004635,U00659,2026-06-12,2026-06-12 14:55:00,广东,搜索,paid,199.39,16.84,182.55
O004636,U00213,2026-06-12,,江苏,自然流量,cancelled,481.76,61.1,0.0
O004637,U00292,2026-06-12,2026-06-12 10:37:00,北京,广告,paid,185.91,22.56,163.35
O004638,U00771,2026-06-12,2026-06-12 23:46:00,上海,自然流量,paid,171.93,17.27,154.66
O004639,U00101,2026-06-12,2026-06-12 23:12:00,四川,搜索,paid,618.87,75.77,543.1
O004640,U00467,2026-06-12,2026-06-12 13:08:00,江苏,推荐,paid,973.36,60.39,912.97
O004641,U00549,2026-06-12,2026-06-12 08:36:00,广东,直播,paid,727.0,104.82,622.18
O004642,U00094,2026-06-12,2026-06-12 19:39:00,广东,推荐,paid,218.05,14.74,203.31
O004643,U00305,2026-06-12,2026-06-12 19:17:00,山东,自然流量,paid,479.7,28.78,450.92
O004644,U00612,2026-06-12,2026-06-12 15:18:00,上海,直播,paid,1807.97,55.4,1752.57
O004645,U00628,2026-06-12,2026-06-12 16:10:00,广东,自然流量,paid,446.95,51.39,395.56
O004646,U00190,2026-06-12,2026-06-12 10:43:00,上海,自然流量,paid,311.69,21.05,290.64
O004647,U00670,2026-06-12,2026-06-12 22:09:00,江苏,搜索,paid,525.74,30.66,495.08
O004648,U00735,2026-06-12,2026-06-12 16:36:00,山东,推荐,paid,465.29,42.41,422.88
O004649,U00607,2026-06-12,2026-06-12 18:07:00,广东,搜索,paid,245.66,29.89,215.77
O004650,U00108,2026-06-12,2026-06-12 17:35:00,北京,广告,paid,722.62,76.95,645.67
O004651,U00749,2026-06-12,2026-06-12 09:36:00,北京,自然流量,paid,514.59,71.75,442.84
O004652,U00391,2026-06-12,2026-06-12 19:01:00,广东,推荐,paid,145.86,10.53,135.33
O004653,U00002,2026-06-12,2026-06-12 13:58:00,江苏,直播,paid,283.28,34.1,249.18
O004654,U00353,2026-06-12,2026-06-12 20:35:00,山东,自然流量,paid,573.34,98.36,474.98
O004655,U00321,2026-06-12,2026-06-12 19:16:00,江苏,自然流量,paid,231.12,21.55,209.57
O004656,U00693,2026-06-12,2026-06-12 15:24:00,四川,自然流量,paid,266.0,23.53,242.47
O004657,U00307,2026-06-12,2026-06-12 17:24:00,广东,自然流量,paid,381.21,39.31,341.9
O004658,U00219,2026-06-12,2026-06-12 22:12:00,上海,自然流量,paid,646.68,46.38,600.3
O004659,U00589,2026-06-12,2026-06-12 10:38:00,四川,自然流量,paid,347.38,19.29,328.09
O004660,U00217,2026-06-12,2026-06-12 09:13:00,江苏,自然流量,paid,52.99,9.23,43.76
O004661,U00483,2026-06-12,2026-06-12 20:35:00,北京,自然流量,paid,2555.4,402.27,2153.13
O004662,U00464,2026-06-12,2026-06-12 14:52:00,广东,广告,paid,340.96,34.48,306.48
O004663,U00091,2026-06-12,2026-06-12 12:50:00,广东,搜索,paid,602.28,29.38,572.9
O004664,U00765,2026-06-12,2026-06-12 20:39:00,浙江,自然流量,paid,179.86,10.22,169.64
O004665,U00534,2026-06-12,2026-06-12 23:11:00,江苏,自然流量,paid,281.51,15.3,266.21
O004666,U00739,2026-06-12,2026-06-12 15:02:00,广东,搜索,paid,740.49,39.04,701.45
O004667,U00115,2026-06-12,2026-06-12 11:31:00,北京,广告,paid,719.67,21.36,698.31
O004668,U00364,2026-06-12,2026-06-12 22:54:00,北京,搜索,paid,328.61,49.97,278.64
O004669,U00386,2026-06-12,2026-06-12 23:48:00,江苏,广告,paid,60.38,5.19,55.19
O004670,U00264,2026-06-12,2026-06-12 20:57:00,浙江,推荐,paid,211.95,10.3,201.65
O004671,U00106,2026-06-12,2026-06-12 20:17:00,江苏,自然流量,paid,397.82,45.68,352.14
O004672,U00154,2026-06-12,2026-06-12 15:28:00,山东,搜索,paid,173.94,3.66,170.28
O004673,U00367,2026-06-12,2026-06-12 09:01:00,广东,搜索,paid,1641.23,52.31,1588.92
O004674,U00772,2026-06-12,2026-06-12 22:24:00,湖北,自然流量,paid,1046.26,43.11,1003.15
O004675,U00399,2026-06-12,,上海,广告,cancelled,636.14,68.1,0.0
O004676,U00114,2026-06-12,2026-06-12 23:16:00,广东,自然流量,paid,291.19,40.05,251.14
O004677,U00647,2026-06-12,,上海,自然流量,cancelled,663.17,117.53,0.0
O004678,U00742,2026-06-12,,浙江,推荐,cancelled,620.93,75.07,0.0
O004679,U00603,2026-06-12,2026-06-12 22:56:00,山东,推荐,paid,584.05,87.54,496.51
O004680,U00089,2026-06-12,2026-06-12 23:02:00,广东,搜索,paid,1063.38,178.19,885.19
O004681,U00527,2026-06-12,2026-06-12 22:40:00,湖北,自然流量,paid,186.57,5.51,181.06
O004682,U00285,2026-06-12,2026-06-12 15:06:00,北京,搜索,paid,687.37,76.18,611.19
O004683,U00170,2026-06-12,,四川,推荐,cancelled,644.34,49.53,0.0
O004684,U00201,2026-06-12,,广东,搜索,cancelled,206.91,22.43,0.0
O004685,U00152,2026-06-12,2026-06-12 16:36:00,山东,自然流量,paid,565.06,40.48,524.58
O004686,U00294,2026-06-12,2026-06-12 10:48:00,北京,搜索,paid,489.68,73.93,415.75
O004687,U00163,2026-06-12,2026-06-12 15:28:00,山东,自然流量,paid,590.79,38.04,552.75
O004688,U00283,2026-06-12,2026-06-12 22:25:00,北京,推荐,paid,604.76,37.47,567.29
O004689,U00544,2026-06-12,2026-06-12 10:50:00,广东,自然流量,paid,318.96,38.84,280.12
O004690,U00572,2026-06-12,2026-06-12 13:56:00,四川,搜索,paid,1645.27,272.77,1372.5
O004691,U00692,2026-06-12,,湖北,自然流量,cancelled,924.2,30.51,0.0
O004692,U00298,2026-06-12,2026-06-12 15:33:00,湖北,直播,paid,558.06,57.5,500.56
O004693,U00014,2026-06-12,2026-06-12 22:37:00,广东,推荐,paid,1135.85,29.5,1106.35
O004694,U00606,2026-06-12,2026-06-12 22:33:00,北京,搜索,paid,333.07,33.28,299.79
O004695,U00459,2026-06-13,2026-06-13 18:07:00,山东,广告,paid,803.63,71.42,732.21
O004696,U00564,2026-06-13,2026-06-13 17:51:00,山东,自然流量,paid,224.56,21.31,203.25
O004697,U00086,2026-06-13,,浙江,推荐,cancelled,556.01,59.45,0.0
O004698,U00390,2026-06-13,2026-06-13 18:07:00,浙江,推荐,paid,213.76,38.08,175.68
O004699,U00630,2026-06-13,2026-06-13 18:18:00,江苏,直播,paid,628.59,50.85,577.74
O004700,U00295,2026-06-13,2026-06-13 15:52:00,广东,广告,paid,507.11,17.86,489.25
O004701,U00650,2026-06-13,2026-06-13 12:10:00,北京,推荐,paid,349.67,26.44,323.23
O004702,U00646,2026-06-13,2026-06-13 14:02:00,湖北,广告,paid,355.6,45.62,309.98
O004703,U00119,2026-06-13,2026-06-13 13:47:00,北京,广告,paid,366.54,58.61,307.93
O004704,U00148,2026-06-13,,山东,广告,cancelled,858.88,45.08,0.0
O004705,U00122,2026-06-13,2026-06-13 12:51:00,山东,直播,paid,170.79,6.95,163.84
O004706,U00443,2026-06-13,2026-06-13 14:01:00,浙江,搜索,paid,588.85,66.17,522.68
O004707,U00332,2026-06-13,2026-06-13 08:45:00,湖北,推荐,paid,1297.46,133.17,1164.29
O004708,U00143,2026-06-13,2026-06-13 10:58:00,山东,推荐,paid,1008.59,42.06,966.53
O004709,U00072,2026-06-13,,山东,搜索,cancelled,809.81,85.86,0.0
O004710,U00593,2026-06-13,2026-06-13 17:43:00,浙江,搜索,paid,1456.19,184.66,1271.53
O004711,U00274,2026-06-13,2026-06-13 16:52:00,江苏,搜索,paid,623.75,52.79,570.96
O004712,U00683,2026-06-13,2026-06-13 11:34:00,湖北,推荐,paid,494.93,50.61,444.32
O004713,U00108,2026-06-13,2026-06-13 17:22:00,北京,搜索,paid,1104.4,154.04,950.36
O004714,U00653,2026-06-13,2026-06-13 23:17:00,湖北,搜索,paid,199.97,7.1,192.87
O004715,U00697,2026-06-13,2026-06-13 20:16:00,上海,推荐,paid,168.78,8.51,160.27
O004716,U00343,2026-06-13,2026-06-13 21:27:00,四川,自然流量,paid,1514.46,264.77,1249.69
O004717,U00154,2026-06-13,2026-06-13 11:53:00,山东,自然流量,paid,396.98,48.39,348.59
O004718,U00104,2026-06-13,2026-06-13 13:26:00,广东,推荐,paid,52.41,4.4,48.01
O004719,U00095,2026-06-13,2026-06-13 17:04:00,上海,搜索,paid,557.88,17.36,540.52
O004720,U00606,2026-06-13,2026-06-13 19:51:00,北京,自然流量,paid,497.39,10.28,487.11
O004721,U00544,2026-06-13,2026-06-13 10:33:00,广东,推荐,paid,1203.89,154.09,1049.8
O004722,U00584,2026-06-13,2026-06-13 17:46:00,北京,搜索,paid,328.42,29.84,298.58
O004723,U00076,2026-06-13,2026-06-13 10:16:00,四川,推荐,paid,383.95,60.08,323.87
O004724,U00094,2026-06-13,2026-06-13 17:38:00,广东,自然流量,paid,393.56,49.66,343.9
O004725,U00608,2026-06-13,2026-06-13 15:46:00,山东,自然流量,paid,631.74,59.36,572.38
O004726,U00305,2026-06-13,2026-06-13 21:46:00,山东,搜索,paid,558.24,79.02,479.22
O004727,U00051,2026-06-13,2026-06-13 15:40:00,上海,直播,paid,363.52,14.09,349.43
O004728,U00721,2026-06-13,2026-06-13 09:53:00,广东,推荐,paid,181.32,27.24,154.08
O004729,U00750,2026-06-13,2026-06-13 16:38:00,江苏,广告,paid,479.6,64.26,415.34
O004730,U00415,2026-06-13,2026-06-13 16:36:00,浙江,搜索,paid,410.05,37.15,372.9
O004731,U00226,2026-06-13,2026-06-13 08:13:00,湖北,搜索,paid,639.21,110.48,528.73
O004732,U00798,2026-06-13,2026-06-13 11:00:00,江苏,自然流量,paid,1126.01,77.68,1048.33
O004733,U00044,2026-06-13,2026-06-13 20:37:00,广东,直播,paid,449.12,63.85,385.27
O004734,U00493,2026-06-13,2026-06-13 16:05:00,广东,搜索,paid,211.21,22.44,188.77
O004735,U00605,2026-06-13,2026-06-13 12:44:00,湖北,搜索,paid,1781.02,120.64,1660.38
O004736,U00682,2026-06-13,2026-06-13 11:23:00,江苏,推荐,paid,1023.12,150.13,872.99
O004737,U00588,2026-06-13,2026-06-13 20:21:00,北京,搜索,paid,646.61,24.44,622.17
O004738,U00222,2026-06-13,2026-06-13 09:42:00,湖北,搜索,paid,336.29,17.74,318.55
O004739,U00711,2026-06-13,2026-06-13 11:30:00,浙江,搜索,paid,310.98,41.48,269.5
O004740,U00073,2026-06-13,2026-06-13 17:57:00,山东,推荐,paid,182.9,28.95,153.95
O004741,U00567,2026-06-13,2026-06-13 14:34:00,湖北,搜索,paid,426.93,16.88,410.05
O004742,U00264,2026-06-13,2026-06-13 14:42:00,浙江,搜索,paid,656.25,36.61,619.64
O004743,U00121,2026-06-13,2026-06-13 11:12:00,北京,自然流量,paid,482.84,19.56,463.28
O004744,U00387,2026-06-13,2026-06-13 08:04:00,广东,广告,paid,727.8,103.41,624.39
O004745,U00299,2026-06-13,2026-06-13 17:16:00,广东,搜索,paid,262.08,30.23,231.85
O004746,U00382,2026-06-13,2026-06-13 14:44:00,湖北,自然流量,paid,770.91,60.99,709.92
O004747,U00439,2026-06-13,2026-06-13 12:21:00,江苏,广告,paid,670.73,52.86,617.87
O004748,U00268,2026-06-13,2026-06-13 18:49:00,江苏,搜索,paid,492.07,88.45,403.62
O004749,U00625,2026-06-13,2026-06-13 12:36:00,广东,自然流量,paid,413.5,12.36,401.14
O004750,U00700,2026-06-13,2026-06-13 20:15:00,浙江,推荐,paid,783.89,38.07,745.82
O004751,U00592,2026-06-13,2026-06-13 19:38:00,山东,搜索,paid,134.25,20.89,113.36
O004752,U00761,2026-06-13,2026-06-13 12:58:00,广东,自然流量,paid,199.48,20.32,179.16
O004753,U00524,2026-06-13,2026-06-13 22:18:00,江苏,自然流量,paid,477.06,51.92,425.14
O004754,U00476,2026-06-13,2026-06-13 13:39:00,浙江,广告,paid,394.91,69.54,325.37
O004755,U00159,2026-06-13,2026-06-13 15:42:00,江苏,自然流量,paid,1011.87,116.07,895.8
O004756,U00637,2026-06-13,2026-06-13 11:38:00,广东,搜索,paid,435.45,24.74,410.71
O004757,U00303,2026-06-13,2026-06-13 21:45:00,四川,搜索,paid,265.58,39.5,226.08
O004758,U00016,2026-06-13,2026-06-13 13:30:00,湖北,直播,paid,215.91,17.64,198.27
O004759,U00612,2026-06-13,,上海,直播,cancelled,42.03,3.01,0.0
O004760,U00134,2026-06-13,2026-06-13 15:25:00,北京,搜索,paid,1037.78,158.33,879.45
O004761,U00696,2026-06-13,2026-06-13 11:51:00,山东,搜索,paid,191.62,13.35,178.27
O004762,U00714,2026-06-14,2026-06-14 12:43:00,江苏,自然流量,paid,538.69,41.19,497.5
O004763,U00265,2026-06-14,2026-06-14 08:16:00,广东,推荐,paid,544.2,55.03,489.17
O004764,U00627,2026-06-14,,上海,广告,cancelled,871.6,143.31,0.0
O004765,U00455,2026-06-14,,四川,广告,cancelled,759.46,18.06,0.0
O004766,U00727,2026-06-14,2026-06-14 15:54:00,江苏,自然流量,paid,267.49,11.23,256.26
O004767,U00527,2026-06-14,2026-06-14 13:44:00,湖北,自然流量,paid,2107.24,187.98,1919.26
O004768,U00154,2026-06-14,2026-06-14 10:50:00,山东,自然流量,paid,599.01,46.8,552.21
O004769,U00683,2026-06-14,2026-06-14 19:35:00,湖北,推荐,paid,1166.67,126.25,1040.42
O004770,U00322,2026-06-14,2026-06-14 11:11:00,浙江,直播,paid,1117.48,172.56,944.92
O004771,U00673,2026-06-14,2026-06-14 15:29:00,山东,推荐,paid,488.13,77.33,410.8
O004772,U00053,2026-06-14,2026-06-14 21:12:00,上海,自然流量,paid,1320.84,201.71,1119.13
O004773,U00384,2026-06-14,2026-06-14 20:13:00,广东,推荐,paid,764.48,48.31,716.17
O004774,U00504,2026-06-14,2026-06-14 09:08:00,浙江,自然流量,paid,194.91,17.23,177.68
O004775,U00524,2026-06-14,2026-06-14 10:34:00,江苏,搜索,paid,225.49,16.55,208.94
O004776,U00417,2026-06-14,2026-06-14 13:29:00,山东,搜索,paid,466.49,18.52,447.97
O004777,U00428,2026-06-14,2026-06-14 13:51:00,浙江,自然流量,paid,561.09,95.82,465.27
O004778,U00029,2026-06-14,2026-06-14 18:00:00,江苏,直播,paid,376.92,34.37,342.55
O004779,U00021,2026-06-14,2026-06-14 10:40:00,浙江,推荐,paid,197.76,18.91,178.85
O004780,U00329,2026-06-14,2026-06-14 13:53:00,上海,自然流量,paid,51.53,6.19,45.34
O004781,U00645,2026-06-14,2026-06-14 15:59:00,北京,自然流量,paid,279.71,8.45,271.26
O004782,U00196,2026-06-14,2026-06-14 12:09:00,四川,自然流量,paid,555.43,22.07,533.36
O004783,U00211,2026-06-14,2026-06-14 23:50:00,山东,自然流量,paid,552.92,81.62,471.3
O004784,U00786,2026-06-14,2026-06-14 09:59:00,山东,搜索,paid,901.58,19.47,882.11
O004785,U00062,2026-06-14,2026-06-14 08:52:00,四川,推荐,paid,574.27,78.56,495.71
O004786,U00100,2026-06-14,2026-06-14 14:20:00,湖北,推荐,paid,618.08,110.53,507.55
O004787,U00466,2026-06-14,2026-06-14 17:41:00,湖北,自然流量,paid,330.12,14.86,315.26
O004788,U00069,2026-06-14,2026-06-14 12:55:00,湖北,自然流量,paid,1123.88,97.07,1026.81
O004789,U00379,2026-06-14,2026-06-14 08:45:00,江苏,推荐,paid,820.74,58.94,761.8
O004790,U00626,2026-06-14,2026-06-14 10:39:00,上海,自然流量,paid,278.03,43.46,234.57
O004791,U00582,2026-06-14,2026-06-14 16:52:00,北京,推荐,paid,819.03,114.32,704.71
O004792,U00664,2026-06-14,2026-06-14 22:54:00,山东,直播,paid,543.42,37.73,505.69
O004793,U00269,2026-06-14,2026-06-14 23:07:00,浙江,自然流量,paid,1156.94,112.05,1044.89
O004794,U00318,2026-06-14,2026-06-14 21:53:00,广东,推荐,paid,674.32,40.45,633.87
O004795,U00069,2026-06-14,2026-06-14 17:29:00,湖北,自然流量,paid,254.31,9.6,244.71
O004796,U00260,2026-06-14,2026-06-14 10:36:00,山东,自然流量,paid,165.54,5.68,159.86
O004797,U00340,2026-06-14,2026-06-14 20:22:00,四川,自然流量,paid,376.47,54.89,321.58
O004798,U00538,2026-06-14,2026-06-14 08:54:00,湖北,推荐,paid,480.57,22.88,457.69
O004799,U00669,2026-06-14,2026-06-14 13:11:00,湖北,广告,paid,316.75,28.9,287.85
O004800,U00334,2026-06-14,2026-06-14 19:18:00,上海,广告,paid,389.08,42.87,346.21
O004801,U00074,2026-06-14,2026-06-14 10:37:00,湖北,推荐,paid,55.58,9.49,46.09
O004802,U00623,2026-06-14,2026-06-14 18:54:00,北京,推荐,paid,1568.84,278.31,1290.53
O004803,U00225,2026-06-14,,江苏,自然流量,cancelled,333.88,37.37,0.0
O004804,U00021,2026-06-14,,浙江,搜索,cancelled,255.51,36.69,0.0
O004805,U00538,2026-06-14,2026-06-14 19:57:00,湖北,广告,paid,551.15,97.4,453.75
O004806,U00675,2026-06-14,2026-06-14 12:53:00,浙江,推荐,paid,737.4,99.14,638.26
O004807,U00278,2026-06-14,2026-06-14 12:13:00,浙江,推荐,paid,713.8,70.86,642.94
O004808,U00370,2026-06-14,,江苏,搜索,cancelled,614.44,100.47,0.0
