item_id,order_id,product_id,quantity,unit_price,item_amount
I0006820,O005018,P0003,2,620.42,1240.84
I0006821,O005019,P0054,2,68.38,136.76
I0006822,O005019,P0045,1,298.55,298.55
I0006823,O005020,P0074,1,397.78,397.78
I0006824,O005021,P0009,2,270.61,541.22
I0006825,O005022,P0010,1,168.3,168.3
I0006826,O005023,P0008,1,585.15,585.15
I0006827,O005024,P0012,1,597.55,597.55
I0006828,O005025,P0053,1,209.27,209.27
I0006829,O005026,P0043,2,674.18,1348.36
I0006830,O005027,P0030,1,576.84,576.84
I0006831,O005028,P0062,1,358.94,358.94
I0006832,O005029,P0068,2,286.99,573.98
I0006833,O005030,P0058,1,155.13,155.13
I0006834,O005031,P0005,1,224.65,224.65
I0006835,O005032,P0019,2,47.41,94.82
I0006836,O005033,P0067,1,234.07,234.07
I0006837,O005034,P0040,1,179.71,179.71
I0006838,O005035,P0075,3,607.82,1823.46
I0006839,O005036,P0039,1,534.58,534.58
I0006840,O005036,P0011,1,146.82,146.82
I0006841,O005037,P0053,1,219.22,219.22
I0006842,O005038,P0064,1,500.39,500.39
I0006843,O005038,P0065,1,213.04,213.04
I0006844,O005039,P0061,2,253.85,507.7
I0006845,O005039,P0019,1,54.86,54.86
I0006846,O005040,P0035,1,327.45,327.45
I0006847,O005040,P0053,2,221.5,443.0
I0006848,O005040,P0050,1,172.43,172.43
I0006849,O005041,P0059,1,621.69,621.69
I0006850,O005042,P0014,1,350.92,350.92
I0006851,O005043,P0029,2,309.53,619.06
I0006852,O005044,P0068,1,302.33,302.33
I0006853,O005045,P0035,1,351.92,351.92
I0006854,O005045,P0063,1,145.96,145.96
I0006855,O005046,P0066,1,477.84,477.84
I0006856,O005047,P0055,1,424.61,424.61
I0006857,O005048,P0058,1,166.99,166.99
I0006858,O005048,P0019,1,52.85,52.85
I0006859,O005049,P0019,2,53.5,107.0
I0006860,O005050,P0011,3,135.43,406.29
I0006861,O005051,P0053,1,226.07,226.07
I0006862,O005052,P0058,1,171.51,171.51
I0006863,O005053,P0062,3,344.58,1033.74
I0006864,O005054,P0040,1,161.23,161.23
I0006865,O005055,P0059,1,603.77,603.77
I0006866,O005056,P0025,2,370.92,741.84
I0006867,O005057,P0001,1,485.18,485.18
I0006868,O005058,P0053,3,217.99,653.97
I0006869,O005058,P0012,1,651.66,651.66
I0006870,O005059,P0017,1,252.79,252.79
I0006871,O005059,P0034,1,174.43,174.43
I0006872,O005060,P0052,1,521.9,521.9
I0006873,O005061,P0075,1,552.74,552.74
I0006874,O005062,P0010,1,165.16,165.16
I0006875,O005063,P0018,1,181.61,181.61
I0006876,O005063,P0016,3,241.02,723.06
I0006877,O005064,P0007,2,361.39,722.78
I0006878,O005064,P0022,1,602.52,602.52
I0006879,O005065,P0053,1,216.84,216.84
I0006880,O005066,P0063,1,174.65,174.65
I0006881,O005067,P0056,1,625.78,625.78
I0006882,O005068,P0015,1,336.17,336.17
I0006883,O005069,P0023,1,38.88,38.88
I0006884,O005070,P0035,2,339.05,678.1
I0006885,O005070,P0061,1,237.84,237.84
I0006886,O005071,P0035,1,371.61,371.61
I0006887,O005072,P0069,1,206.2,206.2
I0006888,O005073,P0015,1,354.03,354.03
I0006889,O005074,P0068,1,305.99,305.99
I0006890,O005075,P0004,1,411.8,411.8
I0006891,O005076,P0018,1,163.22,163.22
I0006892,O005077,P0003,1,534.24,534.24
I0006893,O005077,P0015,1,357.48,357.48
I0006894,O005077,P0061,1,248.89,248.89
I0006895,O005078,P0061,2,227.51,455.02
I0006896,O005079,P0031,2,468.52,937.04
I0006897,O005080,P0071,1,628.12,628.12
I0006898,O005080,P0063,1,169.12,169.12
I0006899,O005081,P0063,3,164.32,492.96
I0006900,O005081,P0050,1,166.03,166.03
I0006901,O005081,P0006,3,58.38,175.14
I0006902,O005082,P0062,1,396.08,396.08
I0006903,O005083,P0028,1,524.64,524.64
I0006904,O005083,P0024,1,264.83,264.83
I0006905,O005084,P0029,1,349.3,349.3
I0006906,O005084,P0004,2,436.67,873.34
I0006907,O005085,P0019,1,55.46,55.46
I0006908,O005085,P0036,1,279.05,279.05
I0006909,O005086,P0029,1,346.9,346.9
I0006910,O005087,P0045,1,343.18,343.18
I0006911,O005088,P0029,1,324.75,324.75
I0006912,O005089,P0048,3,221.53,664.59
I0006913,O005090,P0010,1,166.42,166.42
I0006914,O005090,P0014,2,314.36,628.72
I0006915,O005090,P0050,1,166.17,166.17
I0006916,O005091,P0062,1,380.1,380.1
I0006917,O005091,P0012,1,579.75,579.75
I0006918,O005092,P0003,1,552.85,552.85
I0006919,O005093,P0030,1,564.3,564.3
I0006920,O005094,P0006,3,56.16,168.48
I0006921,O005095,P0037,2,316.51,633.02
I0006922,O005095,P0070,1,200.58,200.58
I0006923,O005095,P0053,1,225.13,225.13
I0006924,O005096,P0012,1,616.43,616.43
I0006925,O005096,P0003,1,538.43,538.43
I0006926,O005096,P0017,2,265.9,531.8
I0006927,O005097,P0038,2,288.1,576.2
I0006928,O005098,P0051,2,171.26,342.52
I0006929,O005098,P0042,1,540.2,540.2
I0006930,O005099,P0015,3,333.02,999.06
I0006931,O005100,P0043,1,574.78,574.78
I0006932,O005101,P0068,1,274.28,274.28
I0006933,O005102,P0069,2,230.95,461.9
I0006934,O005102,P0040,2,161.9,323.8
I0006935,O005103,P0028,1,524.76,524.76
I0006936,O005103,P0072,1,485.33,485.33
I0006937,O005103,P0067,1,221.8,221.8
I0006938,O005104,P0011,1,153.15,153.15
I0006939,O005105,P0022,1,640.43,640.43
I0006940,O005105,P0009,1,229.92,229.92
I0006941,O005106,P0066,1,475.16,475.16
I0006942,O005107,P0014,1,348.16,348.16
I0006943,O005107,P0005,1,195.11,195.11
I0006944,O005108,P0061,1,270.47,270.47
I0006945,O005109,P0030,2,580.47,1160.94
I0006946,O005110,P0066,1,517.77,517.77
I0006947,O005110,P0029,1,358.46,358.46
I0006948,O005111,P0050,1,184.53,184.53
I0006949,O005111,P0029,1,307.44,307.44
I0006950,O005112,P0057,2,162.65,325.3
I0006951,O005113,P0027,2,374.01,748.02
I0006952,O005114,P0030,2,573.41,1146.82
I0006953,O005115,P0050,2,178.75,357.5
I0006954,O005116,P0063,1,148.27,148.27
I0006955,O005116,P0034,1,171.58,171.58
I0006956,O005116,P0031,1,534.41,534.41
I0006957,O005117,P0034,1,197.1,197.1
I0006958,O005118,P0072,1,473.22,473.22
I0006959,O005119,P0049,2,573.45,1146.9
I0006960,O005120,P0006,1,62.48,62.48
I0006961,O005121,P0024,1,304.82,304.82
I0006962,O005121,P0043,1,586.51,586.51
I0006963,O005122,P0050,1,165.53,165.53
I0006964,O005123,P0023,2,38.93,77.86
I0006965,O005124,P0044,2,276.05,552.1
I0006966,O005125,P0007,1,344.72,344.72
I0006967,O005126,P0012,2,659.63,1319.26
I0006968,O005127,P0021,1,84.22,84.22
I0006969,O005127,P0063,1,146.56,146.56
I0006970,O005128,P0035,1,371.14,371.14
I0006971,O005128,P0056,1,570.72,570.72
I0006972,O005129,P0035,1,373.88,373.88
I0006973,O005130,P0064,1,426.16,426.16
I0006974,O005130,P0008,1,588.17,588.17
I0006975,O005131,P0031,1,502.89,502.89
I0006976,O005132,P0028,3,473.93,1421.79
I0006977,O005132,P0056,1,688.16,688.16
I0006978,O005132,P0006,1,58.89,58.89
I0006979,O005133,P0069,1,205.73,205.73
I0006980,O005134,P0031,1,509.73,509.73
I0006981,O005135,P0047,1,153.65,153.65
I0006982,O005136,P0039,2,509.46,1018.92
I0006983,O005137,P0050,1,167.33,167.33
I0006984,O005138,P0073,1,447.21,447.21
I0006985,O005138,P0028,2,483.38,966.76
I0006986,O005139,P0023,1,41.81,41.81
I0006987,O005140,P0013,2,51.81,103.62
I0006988,O005141,P0053,1,212.76,212.76
I0006989,O005142,P0004,1,434.49,434.49
I0006990,O005143,P0022,3,582.29,1746.87
I0006991,O005144,P0043,1,652.41,652.41
I0006992,O005145,P0054,1,64.59,64.59
I0006993,O005146,P0019,1,50.96,50.96
I0006994,O005147,P0065,1,223.21,223.21
I0006995,O005147,P0004,2,446.65,893.3
I0006996,O005148,P0067,1,227.34,227.34
I0006997,O005149,P0049,1,506.34,506.34
I0006998,O005150,P0014,1,349.14,349.14
I0006999,O005151,P0051,1,191.64,191.64
I0007000,O005151,P0022,1,643.69,643.69
I0007001,O005151,P0049,3,502.7,1508.1
I0007002,O005152,P0017,1,267.14,267.14
I0007003,O005152,P0014,1,346.21,346.21
I0007004,O005152,P0031,1,546.2,546.2
I0007005,O005153,P0075,1,620.7,620.7
I0007006,O005154,P0066,1,510.98,510.98
I0007007,O005154,P0030,2,479.88,959.76
I0007008,O005155,P0022,1,651.88,651.88
I0007009,O005155,P0066,1,441.95,441.95
I0007010,O005156,P0057,1,190.44,190.44
I0007011,O005157,P0022,1,641.17,641.17
I0007012,O005158,P0026,1,311.88,311.88
I0007013,O005159,P0054,1,57.01,57.01
I0007014,O005160,P0005,1,195.0,195.0
I0007015,O005160,P0059,2,611.92,1223.84
I0007016,O005161,P0048,1,244.91,244.91
I0007017,O005162,P0018,2,164.72,329.44
I0007018,O005163,P0013,2,48.61,97.22
I0007019,O005164,P0048,1,226.81,226.81
I0007020,O005165,P0053,2,208.67,417.34
I0007021,O005166,P0007,1,326.99,326.99
I0007022,O005167,P0052,1,549.15,549.15
I0007023,O005168,P0009,1,255.3,255.3
I0007024,O005169,P0030,1,493.66,493.66
I0007025,O005170,P0029,1,347.13,347.13
I0007026,O005171,P0023,1,43.53,43.53
I0007027,O005172,P0025,2,400.28,800.56
I0007028,O005173,P0033,1,340.98,340.98
I0007029,O005174,P0042,1,557.77,557.77
I0007030,O005175,P0007,1,357.25,357.25
I0007031,O005175,P0002,1,281.08,281.08
I0007032,O005176,P0002,2,299.18,598.36
I0007033,O005177,P0039,1,596.24,596.24
I0007034,O005178,P0053,1,204.26,204.26
I0007035,O005178,P0055,2,392.32,784.64
I0007036,O005178,P0072,1,501.06,501.06
I0007037,O005179,P0026,2,327.01,654.02
I0007038,O005180,P0053,2,203.18,406.36
I0007039,O005181,P0022,2,573.08,1146.16
I0007040,O005182,P0021,2,95.42,190.84
I0007041,O005183,P0020,2,543.86,1087.72
I0007042,O005184,P0073,1,381.37,381.37
I0007043,O005185,P0038,1,292.12,292.12
I0007044,O005186,P0023,2,43.81,87.62
I0007045,O005187,P0058,1,146.31,146.31
I0007046,O005188,P0060,1,611.74,611.74
I0007047,O005189,P0062,1,370.41,370.41
I0007048,O005189,P0004,1,449.37,449.37
I0007049,O005189,P0008,1,620.09,620.09
I0007050,O005190,P0059,1,555.75,555.75
I0007051,O005191,P0036,1,269.58,269.58
I0007052,O005192,P0050,1,170.17,170.17
I0007053,O005192,P0010,1,170.76,170.76
I0007054,O005193,P0038,1,284.14,284.14
I0007055,O005193,P0050,3,154.47,463.41
I0007056,O005194,P0063,2,173.43,346.86
I0007057,O005195,P0042,1,517.0,517.0
I0007058,O005196,P0051,1,194.23,194.23
I0007059,O005196,P0032,1,51.91,51.91
I0007060,O005197,P0011,2,148.16,296.32
I0007061,O005198,P0052,1,490.41,490.41
I0007062,O005199,P0063,1,152.9,152.9
I0007063,O005200,P0021,3,98.39,295.17
I0007064,O005201,P0003,1,566.81,566.81
I0007065,O005201,P0052,1,523.96,523.96
I0007066,O005202,P0054,1,66.82,66.82
I0007067,O005203,P0003,1,529.28,529.28
I0007068,O005204,P0065,1,190.28,190.28
I0007069,O005205,P0064,3,439.15,1317.45
I0007070,O005205,P0072,1,461.92,461.92
I0007071,O005205,P0013,1,52.85,52.85
I0007072,O005206,P0035,1,349.88,349.88
I0007073,O005207,P0018,1,155.03,155.03
I0007074,O005208,P0063,1,164.22,164.22
I0007075,O005208,P0055,1,443.55,443.55
I0007076,O005209,P0034,2,192.56,385.12
I0007077,O005210,P0059,1,632.19,632.19
I0007078,O005210,P0010,1,171.61,171.61
I0007079,O005210,P0052,1,569.48,569.48
I0007080,O005211,P0003,1,559.43,559.43
I0007081,O005212,P0016,1,242.49,242.49
I0007082,O005213,P0071,1,656.01,656.01
I0007083,O005214,P0003,1,598.41,598.41
I0007084,O005215,P0036,2,277.18,554.36
I0007085,O005216,P0058,2,160.39,320.78
I0007086,O005217,P0061,1,242.63,242.63
I0007087,O005217,P0009,1,265.04,265.04
I0007088,O005218,P0003,1,570.96,570.96
I0007089,O005219,P0003,1,561.85,561.85
I0007090,O005219,P0059,1,590.33,590.33
I0007091,O005219,P0043,1,651.62,651.62
I0007092,O005220,P0008,2,648.53,1297.06
I0007093,O005221,P0007,1,336.39,336.39
I0007094,O005221,P0023,1,46.77,46.77
I0007095,O005222,P0036,2,266.33,532.66
I0007096,O005223,P0006,1,59.65,59.65
I0007097,O005224,P0015,2,325.09,650.18
I0007098,O005224,P0010,1,181.55,181.55
I0007099,O005225,P0055,1,433.36,433.36
I0007100,O005226,P0053,1,216.06,216.06
I0007101,O005227,P0005,1,230.8,230.8
I0007102,O005228,P0030,1,492.2,492.2
I0007103,O005228,P0043,3,571.36,1714.08
I0007104,O005229,P0053,2,223.62,447.24
I0007105,O005230,P0010,1,185.04,185.04
I0007106,O005231,P0033,1,317.12,317.12
I0007107,O005232,P0046,1,455.1,455.1
I0007108,O005233,P0033,2,331.63,663.26
I0007109,O005234,P0048,1,218.75,218.75
I0007110,O005234,P0038,3,294.76,884.28
I0007111,O005235,P0069,1,211.86,211.86
I0007112,O005236,P0073,1,437.4,437.4
I0007113,O005236,P0058,1,154.69,154.69
I0007114,O005237,P0025,2,392.31,784.62
I0007115,O005238,P0053,1,214.15,214.15
I0007116,O005239,P0042,2,469.91,939.82
I0007117,O005240,P0020,3,538.42,1615.26
I0007118,O005241,P0018,3,156.27,468.81
I0007119,O005242,P0037,2,289.6,579.2
I0007120,O005243,P0041,1,171.68,171.68
I0007121,O005244,P0052,1,514.63,514.63
I0007122,O005244,P0018,1,157.73,157.73
I0007123,O005245,P0036,2,250.71,501.42
I0007124,O005245,P0053,1,203.3,203.3
I0007125,O005245,P0062,1,400.23,400.23
I0007126,O005246,P0009,1,272.84,272.84
I0007127,O005246,P0001,1,516.41,516.41
I0007128,O005246,P0061,1,240.42,240.42
I0007129,O005247,P0037,2,268.58,537.16
I0007130,O005248,P0064,2,446.78,893.56
I0007131,O005248,P0006,1,62.24,62.24
I0007132,O005248,P0043,2,659.15,1318.3
I0007133,O005249,P0072,3,434.78,1304.34
I0007134,O005250,P0030,1,548.81,548.81
I0007135,O005251,P0007,1,385.71,385.71
I0007136,O005252,P0055,1,400.05,400.05
I0007137,O005253,P0032,1,56.4,56.4
I0007138,O005254,P0046,1,446.82,446.82
I0007139,O005255,P0017,1,286.35,286.35
I0007140,O005256,P0064,1,443.35,443.35
I0007141,O005257,P0069,1,224.76,224.76
I0007142,O005257,P0055,1,393.3,393.3
I0007143,O005258,P0058,1,149.62,149.62
I0007144,O005259,P0066,1,436.09,436.09
I0007145,O005260,P0025,1,339.52,339.52
I0007146,O005261,P0033,1,310.81,310.81
I0007147,O005262,P0050,1,181.1,181.1
I0007148,O005263,P0074,2,384.4,768.8
I0007149,O005263,P0016,2,248.49,496.98
I0007150,O005264,P0058,1,156.5,156.5
I0007151,O005265,P0037,1,281.58,281.58
I0007152,O005265,P0034,1,172.13,172.13
I0007153,O005265,P0006,1,62.5,62.5
I0007154,O005266,P0022,1,587.44,587.44
I0007155,O005267,P0075,1,567.75,567.75
I0007156,O005267,P0042,2,489.55,979.1
I0007157,O005267,P0024,1,295.84,295.84
I0007158,O005268,P0045,1,316.72,316.72
I0007159,O005269,P0046,1,453.2,453.2
I0007160,O005270,P0035,1,376.31,376.31
I0007161,O005271,P0014,1,338.16,338.16
I0007162,O005271,P0016,1,249.33,249.33
I0007163,O005272,P0055,2,452.23,904.46
I0007164,O005272,P0013,2,49.64,99.28
I0007165,O005273,P0013,1,49.55,49.55
I0007166,O005273,P0004,1,431.73,431.73
I0007167,O005274,P0057,1,181.9,181.9
I0007168,O005274,P0037,1,315.21,315.21
I0007169,O005274,P0070,1,201.11,201.11
I0007170,O005275,P0053,3,189.3,567.9
I0007171,O005275,P0043,2,632.82,1265.64
I0007172,O005275,P0067,3,239.77,719.31
I0007173,O005276,P0074,1,403.34,403.34
I0007174,O005276,P0045,1,316.74,316.74
I0007175,O005277,P0028,1,504.99,504.99
I0007176,O005278,P0054,1,61.11,61.11
I0007177,O005279,P0018,1,152.34,152.34
I0007178,O005279,P0044,1,234.34,234.34
I0007179,O005279,P0005,1,193.81,193.81
I0007180,O005280,P0029,2,329.09,658.18
I0007181,O005281,P0070,1,199.38,199.38
I0007182,O005282,P0025,1,393.59,393.59
I0007183,O005283,P0074,1,408.07,408.07
I0007184,O005283,P0033,2,293.39,586.78
I0007185,O005284,P0060,1,513.01,513.01
I0007186,O005284,P0005,1,197.81,197.81
I0007187,O005284,P0070,1,189.57,189.57
I0007188,O005285,P0044,1,262.75,262.75
I0007189,O005286,P0068,2,300.73,601.46
I0007190,O005287,P0046,3,481.39,1444.17
I0007191,O005288,P0018,2,150.99,301.98
I0007192,O005289,P0061,1,234.99,234.99
I0007193,O005289,P0053,3,205.51,616.53
I0007194,O005290,P0027,1,371.28,371.28
I0007195,O005290,P0052,2,492.08,984.16
I0007196,O005291,P0068,1,271.98,271.98
I0007197,O005292,P0006,3,52.4,157.2
I0007198,O005292,P0038,2,275.75,551.5
I0007199,O005292,P0060,1,551.01,551.01
I0007200,O005293,P0021,1,99.96,99.96
I0007201,O005293,P0073,1,407.89,407.89
I0007202,O005294,P0059,1,635.97,635.97
I0007203,O005295,P0041,2,164.59,329.18
I0007204,O005295,P0066,1,513.78,513.78
I0007205,O005296,P0031,2,504.57,1009.14
I0007206,O005297,P0040,1,189.39,189.39
I0007207,O005298,P0042,1,565.63,565.63
I0007208,O005299,P0005,1,220.61,220.61
I0007209,O005299,P0071,2,568.12,1136.24
I0007210,O005300,P0064,1,485.56,485.56
I0007211,O005301,P0046,1,452.15,452.15
I0007212,O005302,P0004,2,383.12,766.24
I0007213,O005303,P0012,1,555.29,555.29
I0007214,O005304,P0008,1,605.44,605.44
I0007215,O005304,P0021,1,90.8,90.8
I0007216,O005305,P0048,1,231.01,231.01
I0007217,O005306,P0050,1,157.1,157.1
I0007218,O005307,P0055,1,434.25,434.25
I0007219,O005308,P0003,1,528.56,528.56
I0007220,O005309,P0024,1,273.61,273.61
I0007221,O005309,P0001,1,484.65,484.65
I0007222,O005309,P0004,1,408.72,408.72
I0007223,O005310,P0066,1,487.03,487.03
I0007224,O005311,P0049,1,474.04,474.04
I0007225,O005311,P0057,1,187.71,187.71
I0007226,O005312,P0041,1,174.29,174.29
I0007227,O005313,P0074,1,417.29,417.29
I0007228,O005314,P0072,1,418.18,418.18
I0007229,O005315,P0016,1,239.87,239.87
I0007230,O005316,P0050,1,167.42,167.42
I0007231,O005316,P0061,1,249.65,249.65
I0007232,O005317,P0028,1,495.25,495.25
I0007233,O005317,P0039,1,560.7,560.7
I0007234,O005318,P0053,1,209.64,209.64
I0007235,O005319,P0069,2,206.18,412.36
I0007236,O005320,P0026,1,280.33,280.33
I0007237,O005321,P0045,1,342.99,342.99
I0007238,O005321,P0019,1,47.26,47.26
I0007239,O005322,P0044,1,251.22,251.22
I0007240,O005323,P0073,1,439.86,439.86
I0007241,O005323,P0058,1,158.66,158.66
I0007242,O005324,P0030,1,573.67,573.67
I0007243,O005324,P0011,2,141.5,283.0
I0007244,O005325,P0060,1,598.48,598.48
I0007245,O005325,P0044,1,238.48,238.48
I0007246,O005326,P0048,1,221.88,221.88
I0007247,O005327,P0071,2,636.3,1272.6
I0007248,O005328,P0005,1,211.63,211.63
I0007249,O005329,P0010,2,175.56,351.12
I0007250,O005330,P0052,1,580.42,580.42
I0007251,O005330,P0023,1,45.04,45.04
I0007252,O005331,P0055,1,407.39,407.39
I0007253,O005332,P0045,1,317.05,317.05
I0007254,O005333,P0001,1,508.52,508.52
I0007255,O005334,P0036,1,274.25,274.25
I0007256,O005335,P0028,1,524.13,524.13
I0007257,O005335,P0030,1,495.61,495.61
I0007258,O005336,P0013,1,44.06,44.06
I0007259,O005337,P0032,1,56.43,56.43
I0007260,O005338,P0010,1,182.27,182.27
I0007261,O005339,P0068,1,258.67,258.67
I0007262,O005340,P0025,1,375.28,375.28
I0007263,O005341,P0073,1,432.57,432.57
I0007264,O005342,P0030,1,533.09,533.09
I0007265,O005343,P0065,1,225.13,225.13
I0007266,O005344,P0018,2,179.0,358.0
I0007267,O005345,P0008,1,572.27,572.27
I0007268,O005346,P0038,2,262.32,524.64
I0007269,O005347,P0003,2,603.11,1206.22
I0007270,O005348,P0035,1,369.29,369.29
I0007271,O005349,P0058,1,157.56,157.56
I0007272,O005349,P0028,1,507.48,507.48
I0007273,O005350,P0010,3,162.69,488.07
I0007274,O005351,P0009,1,249.65,249.65
I0007275,O005352,P0064,1,449.19,449.19
I0007276,O005353,P0050,3,186.25,558.75
I0007277,O005353,P0073,1,374.62,374.62
I0007278,O005354,P0073,2,423.67,847.34
I0007279,O005354,P0024,2,271.19,542.38
I0007280,O005355,P0004,2,459.02,918.04
I0007281,O005356,P0049,1,530.89,530.89
I0007282,O005356,P0017,1,272.5,272.5
I0007283,O005357,P0058,1,168.61,168.61
I0007284,O005357,P0031,1,465.64,465.64
I0007285,O005358,P0071,2,590.31,1180.62
I0007286,O005359,P0002,1,291.03,291.03
I0007287,O005359,P0025,1,356.5,356.5
I0007288,O005359,P0041,1,150.53,150.53
I0007289,O005360,P0012,3,588.68,1766.04
I0007290,O005360,P0040,1,175.06,175.06
I0007291,O005361,P0056,1,683.23,683.23
I0007292,O005362,P0045,1,305.72,305.72
I0007293,O005363,P0038,1,251.73,251.73
I0007294,O005363,P0065,1,191.77,191.77
I0007295,O005363,P0041,1,164.84,164.84
I0007296,O005364,P0021,1,87.36,87.36
I0007297,O005365,P0004,1,433.14,433.14
I0007298,O005365,P0073,2,388.91,777.82
I0007299,O005366,P0067,1,229.76,229.76
I0007300,O005367,P0064,1,463.14,463.14
I0007301,O005368,P0045,1,335.1,335.1
I0007302,O005369,P0054,1,58.02,58.02
I0007303,O005370,P0044,3,250.74,752.22
I0007304,O005371,P0074,1,417.44,417.44
I0007305,O005371,P0027,1,357.21,357.21
I0007306,O005372,P0071,1,652.18,652.18
I0007307,O005373,P0026,3,330.78,992.34
I0007308,O005374,P0040,2,183.66,367.32
I0007309,O005375,P0047,1,177.09,177.09
I0007310,O005376,P0036,2,242.12,484.24
I0007311,O005377,P0024,1,301.48,301.48
I0007312,O005377,P0016,2,209.48,418.96
I0007313,O005377,P0019,1,53.25,53.25
I0007314,O005378,P0024,3,301.05,903.15
I0007315,O005379,P0050,2,176.61,353.22
I0007316,O005379,P0075,1,622.24,622.24
I0007317,O005380,P0052,1,494.16,494.16
I0007318,O005381,P0003,2,545.13,1090.26
I0007319,O005382,P0071,1,627.67,627.67
I0007320,O005382,P0007,1,388.63,388.63
I0007321,O005383,P0026,2,331.25,662.5
I0007322,O005383,P0064,1,435.94,435.94
I0007323,O005384,P0009,1,260.58,260.58
I0007324,O005384,P0051,1,183.87,183.87
I0007325,O005384,P0017,1,287.79,287.79
I0007326,O005385,P0010,1,180.87,180.87
I0007327,O005386,P0046,1,441.96,441.96
I0007328,O005387,P0064,1,501.82,501.82
I0007329,O005388,P0026,1,306.58,306.58
I0007330,O005389,P0007,1,390.92,390.92
I0007331,O005389,P0060,2,574.81,1149.62
I0007332,O005390,P0067,1,239.36,239.36
I0007333,O005391,P0027,1,401.62,401.62
I0007334,O005392,P0029,2,316.85,633.7
I0007335,O005393,P0068,1,258.92,258.92
I0007336,O005394,P0056,1,633.45,633.45
I0007337,O005395,P0016,1,230.12,230.12
I0007338,O005395,P0003,1,627.54,627.54
I0007339,O005396,P0053,1,218.42,218.42
I0007340,O005397,P0059,1,570.03,570.03
I0007341,O005397,P0045,1,312.65,312.65
I0007342,O005397,P0067,1,266.98,266.98
I0007343,O005398,P0032,1,59.92,59.92
I0007344,O005399,P0062,1,378.2,378.2
I0007345,O005399,P0033,2,289.75,579.5
I0007346,O005400,P0012,1,670.42,670.42
I0007347,O005400,P0045,2,305.0,610.0
I0007348,O005400,P0048,2,221.87,443.74
I0007349,O005401,P0035,1,393.2,393.2
I0007350,O005401,P0056,1,591.38,591.38
I0007351,O005402,P0021,1,88.94,88.94
I0007352,O005403,P0058,1,168.23,168.23
I0007353,O005404,P0004,1,419.29,419.29
I0007354,O005404,P0050,2,171.67,343.34
I0007355,O005405,P0043,1,646.52,646.52
I0007356,O005406,P0008,1,572.35,572.35
I0007357,O005407,P0013,1,47.17,47.17
I0007358,O005408,P0057,2,187.96,375.92
I0007359,O005409,P0031,1,477.98,477.98
I0007360,O005410,P0071,1,604.58,604.58
I0007361,O005411,P0059,3,588.19,1764.57
I0007362,O005412,P0059,1,661.24,661.24
I0007363,O005413,P0051,1,166.66,166.66
I0007364,O005413,P0026,1,309.4,309.4
I0007365,O005414,P0058,3,142.54,427.62
I0007366,O005415,P0037,1,318.63,318.63
I0007367,O005416,P0004,1,420.05,420.05
I0007368,O005417,P0070,2,194.03,388.06
I0007369,O005418,P0060,2,569.41,1138.82
I0007370,O005419,P0061,1,254.58,254.58
I0007371,O005420,P0069,1,203.16,203.16
I0007372,O005421,P0049,2,494.1,988.2
I0007373,O005422,P0067,1,237.43,237.43
I0007374,O005422,P0004,1,386.56,386.56
I0007375,O005423,P0001,1,555.45,555.45
I0007376,O005424,P0071,1,633.3,633.3
